userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes
1933129,18,18,1995,4,female,70,102,84,1366
1273088,104,10,1909,12,female,1794,103,14,1631
1212061,43,13,1970,7,female,324,102,68,1759
1191335,17,27,1996,1,female,148,102,49,1579
1185462,53,23,1960,3,female,154,104,53,1704
1944338,27,8,1986,8,female,41,103,93,2273
1227977,24,20,1989,1,male,360,103,31,2082
1538469,70,7,1943,3,female,533,104,93,2214
1978406,36,4,1977,8,female,518,104,51,2057
1724408,46,20,1967,2,female,61,104,86,2650
1145181,55,1,1958,11,male,659,104,33,2684
2137728,46,22,1967,5,male,549,104,83,2879
2114660,16,18,1997,11,female,358,101,42,11140
1924525,14,21,1999,12,male,265,106,57,0
1365213,14,1,1999,1,female,373,107,95,0
1204597,14,17,1999,6,male,183,107,76,0
1034943,16,9,1997,12,male,307,107,48,0
1105124,15,1,1998,1,male,128,105,88,0
1103179,15,3,1998,2,male,521,107,53,0
2149986,15,18,1998,7,male,244,106,65,0
1546749,15,22,1998,7,male,63,107,103,0
2094590,15,5,1998,10,female,263,106,72,0
2145240,17,23,1996,11,male,495,106,75,0
1164875,16,4,1997,4,male,384,107,15,0
1032513,16,11,1997,4,male,338,105,102,0
2082818,16,18,1997,4,male,104,105,93,0
1202071,16,31,1997,7,male,363,105,63,0
2157935,16,14,1997,8,male,720,107,49,0
1790514,16,24,1997,10,male,165,107,17,0
2119168,18,16,1995,12,male,227,107,94,0
2144309,17,3,1996,1,male,623,107,69,0
1926462,17,1,1996,1,male,186,106,87,0
1123476,18,22,1995,2,male,167,106,94,0
2036093,18,13,1995,3,male,529,106,94,0
1050967,18,18,1995,4,male,541,105,85,0
1556211,18,8,1995,7,male,318,105,69,0
1035538,18,20,1995,9,male,583,106,54,0
1097037,18,22,1995,10,female,503,107,46,0
1492915,20,25,1993,12,male,176,105,31,0
2110013,19,2,1994,2,female,604,106,36,0
2134407,19,9,1994,2,male,455,107,83,0
1763918,19,16,1994,2,male,408,105,59,0
1283427,19,9,1994,4,male,200,106,93,0
1025390,19,3,1994,4,male,105,106,97,0
1639349,19,31,1994,7,male,443,106,76,0
1092031,19,5,1994,7,male,102,105,97,0
2049388,20,1,1993,1,male,260,107,83,0
1322197,20,8,1993,6,male,173,106,96,0
2179385,20,23,1993,7,male,592,106,84,0
1511687,20,13,1993,7,male,297,106,84,0
1289076,20,9,1993,10,male,728,106,98,0
1945985,20,28,1993,10,male,135,105,46,0
1875895,21,9,1992,1,male,629,105,67,0
2105004,21,20,1992,1,male,260,106,80,0
1047416,21,3,1992,2,male,182,105,86,0
1211223,21,7,1992,3,male,290,107,85,0
1324857,21,7,1992,3,male,128,107,69,0
1801430,21,9,1992,6,male,983,107,83,0
1279284,21,26,1992,7,male,416,107,75,0
2129611,21,11,1992,8,male,291,105,66,0
1000513,21,26,1992,8,male,246,105,103,0
1425953,22,10,1991,6,male,515,105,84,0
1873620,22,5,1991,10,male,370,107,101,0
1516850,23,11,1990,1,male,538,106,85,0
1127040,23,25,1990,1,male,370,107,56,0
2124657,23,1,1990,1,male,794,106,71,0
1256335,23,3,1990,2,female,675,105,61,0
2071942,23,18,1990,2,male,284,105,90,0
1268896,23,19,1990,4,male,384,106,67,0
1203861,23,29,1990,8,male,573,106,54,0
1597650,23,14,1990,8,male,197,107,106,0
2118936,23,24,1990,10,male,887,107,88,0
1341276,25,24,1988,11,male,443,105,56,0
1399373,24,4,1989,1,male,494,105,71,0
2009855,24,1,1989,1,male,381,105,74,0
1696450,24,2,1989,2,male,219,106,92,0
1969807,24,5,1989,3,male,160,107,69,0
1755845,24,22,1989,6,female,305,107,32,0
1854254,26,25,1987,12,male,615,105,103,0
1533133,26,20,1987,12,female,513,106,75,0
1888504,25,1,1988,1,male,229,106,29,0
1243603,25,28,1988,3,male,531,107,68,0
1150761,25,14,1988,7,male,587,105,83,0
1266611,27,9,1986,11,female,557,107,67,0
1664286,26,25,1987,1,male,405,105,81,0
1576425,26,1,1987,1,female,368,105,60,0
2180015,26,1,1987,1,male,61,107,102,0
2047818,26,16,1987,5,male,574,105,90,0
1592180,26,19,1987,7,male,1002,107,82,0
1635032,26,2,1987,7,female,547,106,64,0
1719663,26,4,1987,9,male,770,105,70,0
2192161,28,12,1985,12,male,612,105,82,0
1235182,28,14,1985,12,male,441,106,92,0
2124059,29,15,1984,12,male,727,105,50,0
1513148,29,19,1984,12,male,451,107,81,0
1039312,28,27,1985,3,male,225,106,86,0
2064597,28,14,1985,4,male,452,105,79,0
2124567,28,16,1985,6,female,688,105,48,0
1390643,29,10,1984,7,male,549,107,69,0
1763059,29,16,1984,8,male,960,107,36,0
2111716,29,11,1984,9,male,61,107,93,0
2015720,30,3,1983,1,male,528,107,87,0
1971056,30,19,1983,1,male,528,106,56,0
1878938,30,13,1983,4,male,637,107,81,0
1087528,30,16,1983,5,female,622,105,51,0
1737810,30,4,1983,5,male,614,105,49,0
1395175,30,2,1983,5,male,361,107,50,0
1322986,30,10,1983,6,male,329,107,73,0
1666832,32,20,1981,12,female,326,105,19,0
2104545,31,26,1982,4,male,266,106,86,0
1127966,31,7,1982,7,female,306,106,75,0
1874570,32,21,1981,5,male,197,107,81,0
1579938,32,24,1981,5,male,139,107,80,0
2100589,32,19,1981,10,female,704,105,49,0
1638722,33,1,1980,1,male,428,107,70,0
1189628,33,16,1980,3,female,343,106,7,0
1131018,33,13,1980,6,male,655,105,95,0
2171470,34,25,1979,10,male,413,107,42,0
1395283,36,12,1977,4,male,461,106,61,0
1902384,36,6,1977,6,male,145,107,29,0
1992075,37,25,1976,9,male,578,106,57,0
1466622,38,28,1975,5,male,684,105,77,0
1964611,38,11,1975,8,male,300,106,70,0
1580055,39,12,1974,8,male,88,106,44,0
2148279,40,6,1973,7,male,454,105,98,0
1867610,41,7,1972,1,male,666,107,51,0
1815882,41,5,1972,8,female,1041,105,72,0
1168791,41,20,1972,10,male,391,105,85,0
1447176,42,4,1971,1,male,486,106,84,0
1809204,42,8,1971,1,male,388,106,87,0
1540524,42,8,1971,3,male,537,106,85,0
1177756,42,21,1971,7,male,528,107,65,0
2096118,44,21,1969,5,male,1989,107,32,0
1412659,44,9,1969,7,male,672,106,83,0
1165104,44,16,1969,8,male,465,105,34,0
1507973,45,1,1968,1,male,423,105,90,0
1319021,45,4,1968,9,male,147,106,84,0
1057662,46,13,1967,3,male,232,105,97,0
1721222,49,16,1964,11,male,1670,107,33,0
1588412,49,10,1964,4,male,766,106,90,0
2038114,51,20,1962,10,female,221,105,89,0
1067467,56,16,1957,3,male,605,105,91,0
1272633,59,2,1954,1,male,500,105,64,0
2076261,62,21,1951,3,male,1370,106,55,0
1346187,63,1,1950,1,male,1590,105,66,0
2087070,63,14,1950,4,male,1077,105,71,0
1441166,63,10,1950,6,female,192,105,71,0
1250995,65,7,1948,12,male,1167,106,61,0
1290266,64,7,1949,6,female,739,105,73,0
1809198,65,19,1948,9,male,302,105,55,0
2026732,68,13,1945,12,male,186,105,102,0
1825089,67,10,1946,9,female,1403,105,39,0
1945027,68,9,1945,8,female,1739,107,36,0
2101757,93,14,1920,11,female,497,105,72,0
1126291,100,18,1913,11,male,2208,107,76,0
2060359,103,6,1910,1,male,1385,107,83,0
1302540,103,13,1910,7,female,235,106,37,0
2013964,108,20,1905,3,male,64,105,89,0
1451050,108,22,1905,10,male,1594,107,22,0
2084485,17,14,1996,9,male,427,107,79,1
1827051,21,17,1992,7,male,655,107,33,1
1581604,22,3,1991,6,female,345,106,93,1
1585470,24,14,1989,2,male,302,105,78,1
1515016,70,1,1943,1,male,672,106,83,1
1101339,18,15,1995,2,male,261,105,66,1
1527414,20,23,1993,1,male,235,107,98,1
1357793,21,3,1992,4,male,181,107,105,1
1523125,24,9,1989,1,male,393,105,87,1
1878994,30,16,1983,10,male,422,106,58,1
1733573,52,29,1961,4,male,854,107,21,1
1908552,55,25,1958,12,female,492,105,63,1
1294474,64,26,1949,2,female,817,105,21,1
1432467,64,23,1949,3,female,830,107,14,1
1422220,69,18,1944,2,female,1539,106,46,1
1706133,74,18,1939,11,male,929,105,66,1
2002881,15,21,1998,8,female,152,106,81,1
1061860,18,4,1995,11,female,363,107,88,1
1285065,19,12,1994,12,male,718,105,80,1
1189091,18,25,1995,1,male,193,105,78,1
1567756,19,2,1994,9,male,365,106,82,1
1075586,23,27,1990,8,male,618,105,78,1
1029871,25,25,1988,6,male,545,105,37,1
1887389,26,1,1987,1,male,512,107,71,1
1245297,26,6,1987,6,male,749,106,73,1
1372418,28,30,1985,9,male,839,107,28,1
1001497,30,2,1983,12,male,588,105,65,1
1488012,29,31,1984,5,female,842,105,44,1
2159586,29,14,1984,8,female,484,106,76,1
1484333,30,15,1983,6,male,121,105,90,1
1619658,38,13,1975,1,male,268,107,66,1
2112477,50,2,1963,3,male,829,105,66,1
2061982,50,24,1963,7,male,133,106,59,1
1573074,69,29,1944,2,female,386,105,67,1
1690062,76,27,1937,2,male,1522,107,57,1
1790254,16,1,1997,5,male,286,105,94,1
1939675,23,10,1990,4,female,449,105,77,1
1081568,25,7,1988,10,male,324,107,85,1
1522886,26,20,1987,5,male,188,106,84,1
1432936,27,12,1986,5,male,402,107,41,1
1004635,29,13,1984,11,female,644,106,55,1
1188030,35,30,1978,3,male,260,106,83,1
1960342,51,1,1962,1,male,1499,105,19,1
1196189,66,13,1947,1,female,1165,107,62,1
1377679,16,14,1997,3,male,460,105,64,1
1963135,18,20,1995,6,female,560,107,34,1
1620102,19,24,1994,5,male,135,106,98,1
2185049,19,13,1994,7,male,83,106,91,1
2191576,21,1,1992,1,male,232,105,95,1
2073789,23,13,1990,4,female,165,107,47,1
2189456,26,13,1987,6,male,376,105,79,1
1650689,28,16,1985,11,female,351,105,54,1
1376891,27,10,1986,10,male,229,107,58,1
1661738,31,1,1982,1,male,301,105,15,1
1916251,33,12,1980,12,male,149,106,103,1
1396444,34,8,1979,8,male,761,105,72,1
1040455,36,2,1977,9,male,233,105,56,1
1206691,37,4,1976,6,female,299,107,60,1
1073396,41,26,1972,10,male,459,105,67,1
1328875,43,13,1970,12,male,186,106,74,1
2168769,42,9,1971,6,male,482,105,59,1
1529342,102,7,1911,7,male,1697,105,10,1
1245754,15,15,1998,9,female,475,105,17,2
1509538,30,3,1983,3,male,504,105,84,2
2046490,18,6,1995,12,male,147,105,46,2
1257029,18,1,1995,1,female,467,107,67,2
1758267,24,28,1989,5,female,112,106,61,2
1649044,31,5,1982,1,female,255,107,90,2
1068891,51,16,1962,1,female,1750,106,53,2
1215682,66,2,1947,5,female,424,105,39,2
1376116,69,29,1944,6,female,1035,105,69,2
1368250,29,16,1984,11,female,63,106,99,2
1018042,16,17,1997,11,male,61,105,94,2
1887823,15,21,1998,2,male,220,107,67,2
1442541,16,3,1997,1,male,185,107,103,2
1045563,18,1,1995,9,female,511,106,41,2
1789201,21,3,1992,11,male,354,107,90,2
1727730,21,17,1992,7,male,526,106,81,2
1529902,34,9,1979,1,male,607,105,32,2
1266194,108,19,1905,12,male,84,107,103,2
1552318,113,8,1900,12,female,1611,107,58,2
1768557,27,28,1986,1,female,136,105,69,2
2156498,27,11,1986,7,male,689,106,73,2
2170535,36,17,1977,1,male,1000,107,66,2
1223981,16,17,1997,1,male,104,107,47,2
1966974,37,10,1976,10,male,513,107,87,2
1421572,18,4,1995,1,male,259,107,93,2
1551844,20,15,1993,3,male,134,107,60,2
1299670,21,12,1992,8,female,134,107,39,2
1219238,22,23,1991,4,female,527,107,19,2
1216124,27,8,1986,2,female,348,106,31,2
1881951,28,14,1985,4,male,203,107,87,2
2080096,35,16,1978,5,female,523,105,70,2
1760633,36,10,1977,1,male,576,106,58,2
2127116,40,12,1973,9,male,671,107,61,2
1617173,55,3,1958,5,male,1814,107,48,2
1606972,73,24,1940,7,male,1104,106,63,2
1089289,21,20,1992,12,male,308,105,99,3
1088273,43,13,1970,7,male,183,106,44,3
1629054,15,28,1998,1,male,119,105,100,3
1727528,23,22,1990,8,male,356,105,55,3
1385982,27,9,1986,10,male,1192,106,34,3
1407333,62,8,1951,10,female,523,107,42,3
1460380,28,14,1985,11,male,48,107,71,3
1561167,50,1,1963,1,male,1434,106,32,3
1268687,15,1,1998,4,male,76,107,66,3
1991043,65,24,1948,2,female,1040,107,85,3
1979349,24,18,1989,8,male,626,106,41,3
1099010,47,4,1966,12,male,1580,107,56,3
1527902,103,16,1910,6,male,303,105,88,3
1282034,27,8,1986,11,male,245,107,68,3
1523166,29,14,1984,2,male,597,106,81,3
1652410,50,26,1963,7,female,581,107,77,3
2019247,61,11,1952,12,female,1659,107,34,3
1966067,22,1,1991,8,female,353,105,40,3
1157115,25,5,1988,5,male,153,107,79,3
1088353,26,30,1987,4,male,840,106,61,3
2025216,14,22,1999,11,female,12,106,17,3
2114739,18,20,1995,10,male,489,105,49,3
1392870,23,26,1990,5,male,249,107,80,3
1146828,30,12,1983,4,female,298,107,43,3
1174079,36,25,1977,8,male,600,107,83,3
1691362,103,19,1910,7,male,941,107,52,3
2101517,19,6,1994,12,male,212,105,45,4
1776390,57,20,1956,4,male,1924,106,35,4
1611708,102,1,1911,1,male,851,105,37,4
1207942,36,22,1977,9,female,579,105,75,4
1514500,108,12,1905,11,male,915,105,91,4
1669726,42,10,1971,10,male,471,106,69,4
1560350,25,4,1988,7,male,130,105,86,4
1058774,57,6,1956,8,female,418,107,95,4
1765503,17,30,1996,1,female,445,107,16,4
1052880,23,18,1990,2,male,568,105,91,4
1584517,32,11,1981,5,male,867,107,41,4
1819458,33,9,1980,4,male,317,107,59,4
1583188,40,26,1973,12,male,517,105,23,4
1419203,20,17,1993,8,female,365,107,66,4
1102580,30,31,1983,12,male,627,105,74,4
1667687,17,10,1996,12,male,710,105,70,4
1151374,21,1,1992,2,male,255,106,88,4
2031764,21,20,1992,5,male,362,106,64,4
1021388,24,22,1989,3,male,95,105,84,4
1233316,24,14,1989,8,female,55,106,99,4
2079785,25,5,1988,6,female,406,106,43,4
1368433,35,6,1978,5,male,530,106,73,4
1788253,35,5,1978,7,male,470,106,24,4
1993615,36,18,1977,8,female,15,106,40,4
1254497,40,20,1973,10,male,311,106,60,4
1287625,15,29,1998,12,male,534,105,69,5
1795325,31,17,1982,3,male,735,106,50,5
1270517,72,7,1941,2,male,1502,105,60,5
1446280,15,14,1998,6,female,253,105,52,5
1283694,17,7,1996,11,male,374,106,90,5
2011522,16,10,1997,5,male,615,107,62,5
1515732,27,22,1986,5,female,231,105,49,5
2081468,18,28,1995,12,male,181,106,100,5
1210867,23,14,1990,8,male,127,105,102,5
2098303,19,8,1994,9,male,365,107,63,5
2141838,101,12,1912,12,male,236,107,97,5
1842733,19,18,1994,10,female,411,106,43,5
1284115,22,31,1991,12,male,384,107,77,5
1729233,21,5,1992,7,female,448,106,22,5
1492988,23,3,1990,1,male,193,107,80,5
1412445,53,30,1960,3,female,984,106,48,5
1141617,36,7,1977,8,female,355,105,57,6
2093519,67,28,1946,10,female,837,106,56,6
2157558,82,15,1931,9,female,1239,107,29,6
1033705,17,22,1996,8,male,600,106,49,6
1658913,50,6,1963,12,female,672,106,54,6
1441792,59,7,1954,2,female,911,107,76,6
1606140,29,18,1984,1,male,335,107,81,6
1460211,24,18,1989,12,female,503,106,60,6
1255405,73,8,1940,2,male,1569,105,21,6
1002128,16,6,1997,1,male,402,107,71,6
2052056,20,24,1993,2,male,283,105,58,6
1506510,21,24,1992,12,female,494,106,65,6
1743365,26,1,1987,1,male,248,105,84,6
1149443,38,3,1975,7,male,189,107,28,6
1687754,66,21,1947,4,male,1914,106,24,6
1131424,19,17,1994,5,male,138,107,98,7
2071866,21,1,1992,1,male,156,105,51,7
1166905,34,1,1979,5,male,194,105,51,7
1064563,78,10,1935,2,male,1200,105,58,7
1678235,32,29,1981,4,male,472,105,76,7
1650893,23,9,1990,2,female,227,107,71,7
1974118,55,1,1958,3,female,960,107,60,7
1250909,103,6,1910,5,male,171,105,89,7
1164638,24,15,1989,3,male,236,105,50,7
1290289,23,23,1990,8,male,79,105,86,7
2026324,15,21,1998,1,male,95,106,67,7
2006286,15,13,1998,7,male,238,106,65,7
1378453,55,26,1958,9,female,96,105,38,7
1755631,70,3,1943,9,male,1720,105,27,7
1698864,29,26,1984,1,female,366,105,37,8
1748255,15,8,1998,9,male,734,106,51,8
1077144,14,15,1999,6,male,436,107,79,8
1164400,103,24,1910,4,female,1644,106,39,8
2023418,38,22,1975,10,male,252,105,79,8
2181153,16,17,1997,2,male,72,106,76,8
1631877,16,16,1997,8,male,142,105,100,8
1314657,25,1,1988,1,female,237,107,81,8
2069772,33,10,1980,4,male,952,106,44,8
1752097,19,24,1994,6,male,215,106,84,8
1678029,28,5,1985,3,male,506,107,89,8
1735457,55,30,1958,7,male,1359,106,54,8
1366224,15,25,1998,10,male,279,107,51,8
1591560,33,8,1980,4,male,676,105,53,8
1176029,65,14,1948,4,male,1928,106,35,8
2139348,19,23,1994,11,male,247,106,84,9
1740070,14,27,1999,11,male,104,107,67,9
1461129,15,4,1998,9,male,245,107,62,9
1719219,18,2,1995,8,male,558,105,62,9
1840829,39,9,1974,12,female,206,107,75,9
1557543,23,23,1990,12,female,697,107,77,9
2165211,26,1,1987,1,male,543,106,97,9
1678731,28,11,1985,7,male,307,107,81,9
1205297,17,23,1996,7,male,642,106,64,9
1791724,40,6,1973,5,male,77,107,20,9
1835366,23,18,1990,7,female,512,107,79,9
1755370,27,6,1986,6,female,631,107,57,9
1184432,37,5,1976,5,female,119,107,93,9
1498092,20,22,1993,3,male,217,105,72,10
1399540,37,22,1976,10,male,128,107,91,10
1155507,25,15,1988,3,male,586,106,51,10
1252925,31,1,1982,1,male,288,107,51,10
1141491,26,1,1987,1,female,338,105,56,10
1868069,21,21,1992,6,male,115,106,83,10
2021065,35,1,1978,8,male,230,107,64,11
1078745,23,1,1990,11,male,162,106,102,11
1768188,25,20,1988,9,female,476,106,17,11
1070133,25,8,1988,8,male,335,107,91,11
2113588,25,28,1988,9,female,335,106,14,11
1574017,46,21,1967,5,female,1617,107,35,11
1152216,100,1,1913,1,male,1084,105,69,11
1113334,21,3,1992,11,male,255,106,28,12
1625805,63,14,1950,8,female,1023,105,66,12
1702012,108,19,1905,1,male,1074,107,83,12
1211802,22,2,1991,8,male,504,107,66,12
1161586,110,23,1903,2,female,2232,105,30,12
1503121,20,27,1993,11,female,449,105,62,13
1604296,23,10,1990,8,male,669,106,77,13
2115460,21,4,1992,11,female,759,105,42,13
1329474,14,6,1999,7,female,605,107,51,13
1773175,17,6,1996,3,male,119,106,93,13
1418848,20,1,1993,7,male,504,105,44,13
1729566,27,21,1986,3,male,303,106,59,13
1420528,57,16,1956,2,male,183,106,81,13
1860488,16,5,1997,8,male,187,107,50,14
1638412,47,4,1966,11,male,676,105,69,14
1798425,64,10,1949,10,female,1077,106,56,14
1175739,69,15,1944,3,female,1456,106,24,14
1513395,23,11,1990,4,female,447,106,72,14
1749958,64,1,1949,4,NA,2237,107,31,14
1729807,66,24,1947,2,male,1604,106,57,14
1594321,18,11,1995,4,male,299,105,34,14
1826530,26,20,1987,10,male,781,107,96,14
1007627,29,15,1984,10,male,687,105,76,14
1889673,66,12,1947,10,male,378,106,78,14
1596319,21,16,1992,8,male,527,107,67,15
1616350,22,25,1991,3,male,362,107,75,15
1713633,26,1,1987,1,female,358,105,61,15
1878560,16,27,1997,8,male,89,105,78,15
1524221,41,30,1972,9,female,163,107,93,15
1542350,44,31,1969,5,female,992,106,63,15
1463174,26,10,1987,11,male,475,105,84,16
1142672,63,10,1950,9,female,1098,106,61,16
2124890,21,7,1992,12,female,471,106,83,16
1333474,15,20,1998,1,male,313,106,64,16
1264877,16,2,1997,11,male,519,107,61,17
1653497,20,14,1993,2,female,210,106,53,17
1107246,50,1,1963,12,female,752,105,44,17
1015200,48,31,1965,7,male,1333,106,39,17
2097104,23,15,1990,8,female,622,105,34,17
1929201,20,12,1993,8,male,227,107,96,17
1573405,27,1,1986,1,male,672,107,81,17
2143865,45,9,1968,2,male,1022,105,28,17
1191029,108,19,1905,5,female,241,107,59,17
1099827,61,20,1952,1,male,632,106,46,18
1583419,59,27,1954,8,female,871,107,40,18
1240985,77,1,1936,1,male,1019,107,52,18
1830479,26,1,1987,1,male,260,107,82,18
2157375,27,23,1986,3,male,493,107,75,18
1137488,31,16,1982,1,male,452,105,94,18
1946680,18,4,1995,5,female,30,107,44,18
1373813,52,25,1961,6,male,336,105,92,19
2133268,78,24,1935,11,female,1596,106,43,19
1949608,22,26,1991,1,male,297,105,44,19
1846489,60,14,1953,2,male,41,107,82,19
1006377,53,17,1960,2,male,146,107,73,19
1368740,58,9,1955,3,male,691,107,56,20
1787774,54,16,1959,3,female,1488,107,20,20
1963878,59,16,1954,1,female,1016,106,52,20
1559892,29,10,1984,10,male,618,105,85,20
1876876,22,11,1991,10,male,117,107,106,20
1926302,15,2,1998,12,male,440,106,101,21
1016223,14,3,1999,1,female,284,105,85,21
1967090,22,27,1991,12,male,1023,105,72,21
2036047,15,22,1998,9,male,554,105,47,21
1984969,27,29,1986,7,female,308,105,55,21
1400334,18,7,1995,1,male,311,107,94,21
1898956,22,22,1991,2,male,598,107,61,21
2010345,35,3,1978,10,female,384,105,97,21
1817883,42,29,1971,8,female,357,105,67,21
1923115,61,2,1952,1,male,761,105,45,22
2175872,113,18,1900,7,female,1549,106,67,22
1225759,26,3,1987,9,male,305,106,68,22
1219618,19,19,1994,11,male,156,105,68,22
1835799,26,11,1987,3,male,260,107,66,22
1731617,17,13,1996,11,male,433,105,70,22
2082658,52,1,1961,2,male,997,105,28,22
1343716,60,6,1953,5,male,483,107,82,23
1235409,24,17,1989,6,male,663,106,95,23
1478623,40,26,1973,9,male,754,105,68,23
1992828,59,15,1954,5,male,1497,106,37,23
1563743,26,1,1987,1,male,345,107,36,23
1868108,32,7,1981,4,male,311,107,103,23
1781494,21,28,1992,2,female,253,105,58,23
1694867,40,25,1973,4,female,1300,107,47,23
1012998,60,16,1953,8,male,626,106,55,24
1042512,101,4,1912,5,male,1138,106,79,24
2168040,44,14,1969,10,male,1805,105,41,24
1182899,71,31,1942,8,female,955,105,57,24
2127445,67,12,1946,1,female,260,107,69,24
1672109,23,5,1990,12,male,373,105,39,24
1073005,32,6,1981,2,female,516,106,53,24
1602928,45,18,1968,10,female,427,107,67,25
1168837,55,5,1958,11,female,1455,107,58,25
2024432,38,8,1975,8,male,672,106,34,25
1686018,21,11,1992,1,male,53,107,90,25
1888820,21,24,1992,4,female,429,105,56,25
1624980,21,23,1992,12,female,385,105,23,25
1896698,24,12,1989,8,male,300,107,89,25
1123337,75,9,1938,10,female,808,106,76,25
2027740,68,5,1945,6,female,224,105,51,25
1763065,89,18,1924,10,male,1240,107,41,26
1431070,108,5,1905,11,male,1261,105,36,26
1696140,16,25,1997,3,female,41,105,50,26
1211585,25,1,1988,1,male,177,105,80,26
1834612,65,3,1948,8,male,389,107,71,27
2159632,51,24,1962,12,female,603,105,42,27
1085962,60,22,1953,9,male,1235,106,49,27
1763843,24,9,1989,8,male,155,106,57,27
1872685,51,1,1962,1,female,1468,107,29,27
1307510,22,6,1991,8,male,418,107,65,27
